id,username,created_at,lng,lat,text
1517355270405459968,MaryAnn26920610,Fri Apr 22 04:11:02 +0000 2022,-121.469664,38.561722,@vivianmuska Nice to see a smile
1517355271307280387,Lindajjcleanerl,Fri Apr 22 04:11:02 +0000 2022,-75.66877,41.4194095,I never been to Talladega but damn it sure sounds like fun!
1517355273589071874,HerosLife,Fri Apr 22 04:11:02 +0000 2022,-77.49317049999999,37.529883,Pope Hat
1517355273500901376,MarcStormTTWN,Fri Apr 22 04:11:02 +0000 2022,-100.0768885,31.1688935,@ainee @arnelpineda Arnel &amp; I have the same birthday September 5th. That's one side of the sign I made. LoL 😆 https://t.co/ROVGPnwXld
1517355275363225608,bigturnpike,Fri Apr 22 04:11:03 +0000 2022,-83.804475,27.698681999999998,Man shut the fuck up and watch snowfall
1517355275765927939,soymilkkitty,Fri Apr 22 04:11:03 +0000 2022,-79.2725695,43.629311,sebastian stardew valley
1517355276122439681,StewardessChick,Fri Apr 22 04:11:03 +0000 2022,-78.748399,42.9072065,@BrunchBewtBlack You should go!
1517355276889989121,ducenoir,Fri Apr 22 04:11:03 +0000 2022,-84.433106,33.7671945,This is hilarious
1517355277359665162,n_thu_knee,Fri Apr 22 04:11:03 +0000 2022,-97.28591349999999,32.7799665,@ShottaSham_iAm You trying to get off probation I see
1517355278009786369,___JustCapo_,Fri Apr 22 04:11:04 +0000 2022,-74.10636600000001,40.6707835,Franklin should of taken heed to what Claudia was telling him about Louie
1517355278089424901,sodog,Fri Apr 22 04:11:04 +0000 2022,-118.4119065,34.0207895,JP really scared me a little bit. I’m happy he is back.
1517355279033065472,noreplydude,Fri Apr 22 04:11:04 +0000 2022,-112.12467649999999,33.5528625,What happened to Umtiti?
1517355279301550081,IvanSanchezC90,Fri Apr 22 04:11:04 +0000 2022,-116.9523525,32.7992535,"Wait, Tata isn't calling up any over 30 year old goalkeepers for Guatemala?Damn it... https://t.co/QLiyU40hBe"
1517355279763091456,uncleboogie99,Fri Apr 22 04:11:04 +0000 2022,-94.1286335,30.086918,Dirty ass lmfao
1517355280702582784,tonydec3,Fri Apr 22 04:11:04 +0000 2022,-74.127165,40.787501000000006,@adriaxxrae perfect combination 👌 😍 ❤️ ♥️ 💕
1517355280912183296,DogKnight6,Fri Apr 22 04:11:04 +0000 2022,-121.766255,36.917977,what the hell man
1517355281650524160,digimaynor,Fri Apr 22 04:11:04 +0000 2022,-149.7587945,61.2350425,Is it too late to file taxes lol
1517355281927356419,JPiersonArts,Fri Apr 22 04:11:04 +0000 2022,-68.795412,44.811756,Works in progress! #myart #digitalart #practice https://t.co/TWsYMuVPuz
1517355282325721089,clutch_malik,Fri Apr 22 04:11:05 +0000 2022,-89.92202900000001,35.1335205,👏 can't hesitate at the line.
1517355283726487553,quis__custodiet,Fri Apr 22 04:11:05 +0000 2022,-118.37791,33.96866,0411ZN341HP CALIFORNIA HIGHWAY PATROLSquawk: 0260N33.9687 W118.3779Altitude: 775ftCourse: 81ºGroundspeed: 78k… https://t.co/WhLXv9eWpC
